double value = start;#1263,19.896577321566067
e.getContext().addMessage(LocalizedFormats.OVERFLOW);#547,17.13469496005919
for (int c = 0; c < m.getColumnDimension(); c++) {#1066,17.133315578583748
int[] reverse = new int[indices.length];#1350,17.131844329833985
valueRange = 1.0;#917,17.12699378164191
return statisticsMeanHistory;#336,17.12443140574864
double oldFac = hsig ? 0 : ccov1Sep * cc * (2. - cc);#686,17.122554625234297
if (min > e) {#1297,17.11872959136963
private static class DoubleIndex implements Comparable<DoubleIndex> {#855,17.117254593793085
final RealMatrix arz, final int[] arindex, final RealMatrix xold) {#716,17.117143692508822
private int historySize;#228,17.10422240363227
for (int c = 0; c < m.getColumnDimension(); c++) {#1096,17.092454879514634
if (negccov > negcovMax) {#750,17.092334951673234
for (int c = 0; c < m.getColumnDimension(); c++) {#1154,17.09173732333713
fitfun.repairAndDecode(bestArx.getColumn(0)),#425,17.091683027479384
for (int c = 0; c < m.getColumnDimension(); c++) {#1111,17.089882389191658
extends BaseAbstractMultivariateSimpleBoundsOptimizer<MultivariateFunction>#92,17.089790916442873
if (max < e) {#1280,17.089083878890328
throw new NotPositiveException(inputSigma[i]);#565,17.088607007806953
private double ccov1Sep;#197,17.08788420937278
min = e;#1298,17.07829276720683
return Double.compare(value, o.value);#872,17.07775390148163
for (int i = 0; i < indices.length; i++) {#1339,17.07293955485026
this(lambda, inputSigma, maxIterations, stopFitness, isActiveCMA,#288,17.063439171889733
for (int c = 0; c < m.getColumnDimension(); c++) {#1051,17.059214068997292
e.getContext().addMessage(LocalizedFormats.INDEX, i);#548,17.05321153004964
for (int i = 0; i < guess.length; i++) {#587,17.044861714045208
for (int c = 0; c < m.getColumnDimension(); c++) {#1141,17.044476724440052
throw new DimensionMismatchException(inputSigma.length, init.length);#561,17.040587004493265
int maxIterations, double stopFitness,#285,17.0355863571167
value = CMAESOptimizer.this#975,17.034369542048527
int[] indices = new int[doubles.length];#844,17.033490317208425
if (getConvergenceChecker().converged(iterations, optimum, lastResult)) {#428,17.024651237156082
return new Array2DRowRealMatrix(d, false);#1381,17.02457518804641
@Override#354,17.023892084757488
private static RealMatrix triu(final RealMatrix m, int k) {#1138,17.022997283935545
return reverse;#1354,17.020754293961957
return true;#880,17.02033173410516
DEFAULT_ISACTIVECMA, DEFAULT_DIAGONALONLY,#254,17.017878676905777
for (int i = 0; i < m1.getRowDimension(); i++) {#1194,17.015610183988297
ccovmu = Math.min(1 - ccov1, 2. * (mueff - 2. + 1. / mueff) /#624,17.01367838789777
boolean hsig = normps /#663,17.00759255886078
for (int c = 0; c < popSize; c++) {#1377,17.005064575760453
C = diag(diagC);#700,17.00029404958089
for (int i = 0; i < indices.length; i++) {#1351,17.00008734067281
reverse[i] = indices[indices.length - i - 1];#1352,16.995428562164307
break;#515,16.99463102552626
(1e-6 + Math.min(maxIterations, getMaxEvaluations() /#621,16.979430283440482
return optimum;#498,16.97858680378307
public CMAESOptimizer(int lambda) {#252,16.968297123908997
for (int i = 0; i < historySize; i++) {#645,16.95914235322372
this.isActiveCMA = isActiveCMA;#318,16.943874502182005
return min;#1302,16.936185229908336
new SimpleValueChecker());#290,16.919981805901777
oldFac += 1. - ccov1Sep - ccovmuSep;#687,16.916846752166748
lastResult = current;#478,16.91456439971924
this(0);#246,16.90856941541036
public CMAESOptimizer() {#245,16.90395714686467
return min;#1330,16.89974698153409
public static final int DEFAULT_DIAGONALONLY = 0;#103,16.895501227605912
private RealMatrix randn1(int size, int popSize) {#1374,16.893575316981266
D = eig.getD();#796,16.892968606948852
B = eig.getV(); // eigen decomposition, B==normalized eigenvectors#795,16.88669978871065
return new Array2DRowRealMatrix(d, false);#1145,16.8836118607294
DEFAULT_CHECKFEASABLECOUNT, DEFAULT_RANDOMGENERATOR, false);#255,16.874305643354145
protected PointValuePair doOptimize() {#355,16.872644628797257
ccov1Sep = Math.min(1, ccov1 * (dimension + 1.5) / 3.);#626,16.87089942483341
private static RealMatrix selectColumns(final RealMatrix m, final int[] cols) {#1123,16.864015618960064
m2.setEntry(i, col2, m1.getEntry(i, col1));#1195,16.86213512981639
private double mueff; //#179,16.860632462935015
private int diagonalOnly = 0;#151,16.849542531100187
for (int c = 0; c < cols.length; c++) {#1126,16.845196395084777
return new Array2DRowRealMatrix(n, m);#1233,16.84120564233689
.scalarMultiply(ccov1); // rank one update#722,16.840988053215874
updateCovarianceDiagonalOnly(hsig, bestArz, xold);#415,16.840746879577637
DEFAULT_ISACTIVECMA, DEFAULT_DIAGONALONLY,#264,16.8376796317823
final RealMatrix xold) {#684,16.832520053071796
public CMAESOptimizer(int lambda, double[] inputSigma,#308,16.83095278058733
sigmaArray[i][0] = ((inputSigma == null) ? 0.3 : inputSigma[i]) / range;#589,16.825111502692813
private int iterations;#223,16.824135661125183
return new Array2DRowRealMatrix(d, false);#1115,16.819191614786785
return new Array2DRowRealMatrix(d, false);#1209,16.818777629307338
return statisticsSigmaHistory;#329,16.803556850978307
return randn;#1366,16.800665616989136
public static final double DEFAULT_STOPFITNESS = 0;#97,16.795850435892742
return new Array2DRowRealMatrix(d, false);#1055,16.79375071752639
return new Array2DRowRealMatrix(d, false);#1130,16.78930818466913
return new Array2DRowRealMatrix(d, false);#1268,16.785695303054084
private void updateBD(double negccov) {#788,16.784892908732097
return new Array2DRowRealMatrix(d, false);#1100,16.77143432980492
return new Array2DRowRealMatrix(d, false);#1161,16.765069689069474
return new Array2DRowRealMatrix(d, false);#1070,16.757588386535645
private int lambda; // population size#115,16.750426465814765
private int maxIterations;#159,16.747409057617187
return new Array2DRowRealMatrix(d, false);#1224,16.744038082304456
return isMinimize ? penalty : -penalty;#1038,16.74351522196894
return new Array2DRowRealMatrix(d, false);#1085,16.717899640401203
RandomGenerator random, boolean generateStatistics) {#287,16.71173577838474
return new Array2DRowRealMatrix(d, false);#1251,16.709756760370162
private class FitnessFunction {#905,16.70740254720052
if (ccov1 + ccovmu + negccov > 0 &&#789,16.70734679698944
ccovmuSep = Math.min(1 - ccov1, ccovmu * (dimension + 1.5) / 3.);#627,16.7065917316236
getConvergenceChecker().converged(iterations, current, lastResult)) {#475,16.699358159845527
this(lambda, inputSigma, DEFAULT_MAXITERATIONS, DEFAULT_STOPFITNESS,#263,16.67726841568947
this(lambda, null, DEFAULT_MAXITERATIONS, DEFAULT_STOPFITNESS,#253,16.677113024393716
final RealMatrix bestArz,#683,16.63510173221804
private int[] sortedIndices(final double[] doubles) {#838,16.628822382758646
if (ccov1 + ccovmu > 0) {#718,16.620917411077592
DEFAULT_CHECKFEASABLECOUNT, DEFAULT_RANDOMGENERATOR, false);#265,16.593888963971818
private static int[] reverse(final int[] indices) {#1349,16.577773332595825
updateBD(negccov);#780,16.574278513590496
private static int[] inverse(final int[] indices) {#1337,16.57187330722809
private void initializeCMA(double[] guess) {#581,16.562970670064292
boolean isActiveCMA, int diagonalOnly, int checkFeasableCount,#286,16.540928020033725
private void updateCovariance(boolean hsig, final RealMatrix bestArx,#715,16.51947189331055
private static void copyColumn(final RealMatrix m1, int col1, RealMatrix m2, int col2) {#1193,16.512160062789917
negccov = negcovMax;#751,16.501858349504143
private static double min(final RealMatrix m) {#1292,16.49588419596354
return indices;#848,16.49523232199929
public static final int DEFAULT_MAXITERATIONS = 30000;#101,16.473749010186445
indices[i] = dis[i].index;#846,16.445292348447055
return new Array2DRowRealMatrix(d, false);#1181,16.444615211486816
private static RealMatrix eye(int n, int m) {#1217,16.443207460291244
return statisticsDHistory;#350,16.424317066486065
private static RealMatrix repmat(final RealMatrix mat, int n, int m) {#1242,16.41824490091075
return hsig;#671,16.377161319439228
int cd = mat.getColumnDimension();#1244,16.325245274437798
private int dimension;#142,16.28186297416687
RandomGenerator random, boolean generateStatistics,#311,16.262112508501325
this.generateStatistics = generateStatistics;#322,16.245997260598575
private void updateCovarianceDiagonalOnly(boolean hsig,#682,16.234077680678595
private int mu; //#173,16.22666284773085
isMinimize ? bestValue : -bestValue);#368,16.219392317312735
private static RealMatrix ones(int n, int m) {#1204,16.154263608595905
private RandomGenerator random;#231,16.150311279296876
ConvergenceChecker<PointValuePair> checker) {#312,16.11405258178711
int rd = mat.getRowDimension();#1243,15.982535010889956
implements MultivariateOptimizer {#93,15.976216836409135
public class CMAESOptimizer#91,15.872578620910645
this.random = random;#321,15.825175557817731
this.index = index;#867,15.817345672183567
@Deprecated#283,15.269138199942452
public static final RandomGenerator DEFAULT_RANDOMGENERATOR = new MersenneTwister();#105,15.07465072914406
